2020-10-15 09:50:59,013 777 article, ID: 215042 took 17.61412262916565
2020-10-15 09:51:30,382 778 article, ID: 215066 took 31.368879318237305
2020-10-15 09:51:40,241 779 article, ID: 215100 took 9.85880708694458
2020-10-15 09:51:41,927 780 article, ID: 215201 took 1.6859333515167236
2020-10-15 09:51:43,430 781 article, ID: 215274 took 1.5024402141571045
2020-10-15 09:51:54,721 782 article, ID: 215326 took 11.291163682937622
2020-10-15 09:51:55,480 783 article, ID: 215388 took 0.7587289810180664
2020-10-15 09:51:58,242 784 article, ID: 215429 took 2.7617509365081787
2020-10-15 09:52:16,326 785 article, ID: 215467 took 18.083478212356567
2020-10-15 09:52:17,629 786 article, ID: 215552 took 1.3030617237091064
2020-10-15 09:52:18,624 787 article, ID: 215579 took 0.994342565536499
2020-10-15 09:52:30,816 788 article, ID: 215796 took 12.192037343978882
2020-10-15 09:53:10,735 789 article, ID: 215918 took 39.918784856796265
2020-10-15 09:53:15,064 790 article, ID: 215934 took 4.328559875488281
2020-10-15 09:53:17,409 791 article, ID: 216028 took 2.3454205989837646
2020-10-15 09:53:21,059 792 article, ID: 216145 took 3.64990496635437
2020-10-15 09:53:23,182 793 article, ID: 216176 took 2.1225528717041016
2020-10-15 09:53:25,323 794 article, ID: 216296 took 2.140763759613037
2020-10-15 09:53:26,711 795 article, ID: 216299 took 1.388108491897583
2020-10-15 09:53:30,950 796 article, ID: 216448 took 4.238551616668701
2020-10-15 09:53:36,837 797 article, ID: 216517 took 5.886877775192261
2020-10-15 09:53:45,078 798 article, ID: 216518 took 8.241218328475952
2020-10-15 09:53:49,617 799 article, ID: 216527 took 4.538841962814331
2020-10-15 09:54:16,410 800 article, ID: 216601 took 26.792091846466064
2020-10-15 09:54:20,738 801 article, ID: 217111 took 4.328384637832642
2020-10-15 09:54:29,382 802 article, ID: 217218 took 8.643766164779663
2020-10-15 09:54:33,475 803 article, ID: 217226 took 4.092863321304321
2020-10-15 09:54:57,434 804 article, ID: 217270 took 23.95896625518799
2020-10-15 09:55:11,833 805 article, ID: 217534 took 14.398107767105103
2020-10-15 09:55:49,147 806 article, ID: 217604 took 37.314335346221924
2020-10-15 09:55:52,685 807 article, ID: 217672 took 3.5380911827087402
2020-10-15 09:56:19,815 808 article, ID: 217675 took 27.129204511642456
2020-10-15 09:56:29,233 809 article, ID: 217724 took 9.417840957641602
2020-10-15 09:56:51,252 810 article, ID: 217830 took 22.018798112869263
2020-10-15 09:57:09,110 811 article, ID: 217831 took 17.857940196990967
2020-10-15 09:57:11,117 812 article, ID: 217859 took 2.00671648979187
2020-10-15 09:57:26,505 813 article, ID: 217890 took 15.387887001037598
2020-10-15 09:57:34,750 814 article, ID: 218041 took 8.244474411010742
2020-10-15 09:57:53,483 815 article, ID: 218047 took 18.73288917541504
2020-10-15 09:57:57,125 816 article, ID: 218130 took 3.6425893306732178
2020-10-15 09:58:50,248 817 article, ID: 218250 took 53.122302532196045
2020-10-15 09:58:59,713 818 article, ID: 218285 took 9.464866638183594
2020-10-15 09:59:09,776 819 article, ID: 218295 took 10.062923908233643
2020-10-15 09:59:12,733 820 article, ID: 218495 took 2.9568607807159424
2020-10-15 09:59:45,162 821 article, ID: 218545 took 32.42899012565613
2020-10-15 09:59:59,671 822 article, ID: 218558 took 14.508935928344727
2020-10-15 10:00:14,966 823 article, ID: 218643 took 15.294575452804565
2020-10-15 10:00:29,170 824 article, ID: 218688 took 14.204277276992798
2020-10-15 10:01:23,445 825 article, ID: 218853 took 54.274041175842285
2020-10-15 10:01:24,749 826 article, ID: 218898 took 1.3045144081115723
2020-10-15 10:01:36,082 827 article, ID: 218970 took 11.33255410194397
2020-10-15 10:01:38,476 828 article, ID: 219031 took 2.393616199493408
2020-10-15 10:02:22,334 829 article, ID: 219151 took 43.857749700546265
2020-10-15 10:02:42,416 830 article, ID: 219270 took 20.081632375717163
2020-10-15 10:03:15,339 831 article, ID: 219369 took 32.92311978340149
2020-10-15 10:03:16,514 832 article, ID: 219458 took 1.174872875213623
2020-10-15 10:03:43,974 833 article, ID: 219495 took 27.46020197868347
2020-10-15 10:04:07,303 834 article, ID: 219515 took 23.32809042930603
2020-10-15 10:04:11,143 835 article, ID: 219667 took 3.839914321899414
2020-10-15 10:04:16,779 836 article, ID: 219852 took 5.63668966293335
2020-10-15 10:04:24,746 837 article, ID: 219985 took 7.966176509857178
2020-10-15 10:04:51,773 838 article, ID: 220216 took 27.02734136581421
2020-10-15 10:04:54,491 839 article, ID: 220235 took 2.7176830768585205
2020-10-15 10:05:01,487 840 article, ID: 220266 took 6.995459079742432
2020-10-15 10:05:49,735 841 article, ID: 220303 took 48.2480366230011
2020-10-15 10:05:54,559 842 article, ID: 220321 took 4.823645830154419
2020-10-15 10:05:56,183 843 article, ID: 220346 took 1.6237928867340088
2020-10-15 10:06:08,762 844 article, ID: 220355 took 12.578756093978882
2020-10-15 10:06:29,169 845 article, ID: 220422 took 20.407176971435547
2020-10-15 10:06:44,355 846 article, ID: 220443 took 15.185612440109253
2020-10-15 10:06:45,550 847 article, ID: 220768 took 1.1949458122253418
2020-10-15 10:07:13,186 848 article, ID: 220801 took 27.636276483535767
2020-10-15 10:07:25,069 849 article, ID: 220830 took 11.88208794593811
2020-10-15 10:07:26,622 850 article, ID: 221161 took 1.5534005165100098
2020-10-15 10:07:35,497 851 article, ID: 221194 took 8.875032663345337
2020-10-15 10:07:48,453 852 article, ID: 221420 took 12.955389261245728
2020-10-15 10:07:51,157 853 article, ID: 221450 took 2.7038121223449707
2020-10-15 10:08:25,117 854 article, ID: 221810 took 33.96004819869995
2020-10-15 10:08:33,775 855 article, ID: 221842 took 8.657670259475708
2020-10-15 10:08:46,276 856 article, ID: 221856 took 12.50056767463684
2020-10-15 10:08:55,193 857 article, ID: 221860 took 8.91692852973938
2020-10-15 10:09:30,033 858 article, ID: 221907 took 34.84040379524231
2020-10-15 10:10:21,514 859 article, ID: 221961 took 51.48064637184143
2020-10-15 10:10:27,902 860 article, ID: 221972 took 6.388190269470215
2020-10-15 10:10:46,070 861 article, ID: 222020 took 18.167407035827637
2020-10-15 10:11:04,862 862 article, ID: 222164 took 18.792090892791748
2020-10-15 10:11:11,511 863 article, ID: 222166 took 6.648806571960449
2020-10-15 10:11:21,370 864 article, ID: 222185 took 9.858466386795044
2020-10-15 10:12:27,764 865 article, ID: 222224 took 66.39357900619507
2020-10-15 10:12:41,810 866 article, ID: 222265 took 14.046165704727173
2020-10-15 10:12:44,863 867 article, ID: 222273 took 3.0514421463012695
2020-10-15 10:12:49,821 868 article, ID: 222301 took 4.957650899887085
2020-10-15 10:13:16,501 869 article, ID: 222306 took 26.679563999176025
2020-10-15 10:13:26,821 870 article, ID: 222383 took 10.320096254348755
2020-10-15 10:14:00,012 871 article, ID: 222497 took 33.1904194355011
2020-10-15 10:14:18,855 872 article, ID: 222516 took 18.84351682662964
2020-10-15 10:14:55,493 873 article, ID: 222553 took 36.63707685470581
2020-10-15 10:14:57,667 874 article, ID: 222876 took 2.174058437347412
2020-10-15 10:15:20,538 875 article, ID: 222890 took 22.87067675590515
2020-10-15 10:15:22,887 876 article, ID: 222950 took 2.3487467765808105
2020-10-15 10:15:37,505 877 article, ID: 222971 took 14.617793083190918
2020-10-15 10:15:39,435 878 article, ID: 223026 took 1.9299938678741455
2020-10-15 10:15:45,806 879 article, ID: 223050 took 6.370906591415405
2020-10-15 10:15:53,421 880 article, ID: 223134 took 7.614461898803711
2020-10-15 10:16:24,467 881 article, ID: 223139 took 31.045790433883667
2020-10-15 10:16:32,178 882 article, ID: 223304 took 7.711166858673096
2020-10-15 10:16:48,402 883 article, ID: 223502 took 16.22359561920166
2020-10-15 10:17:20,097 884 article, ID: 223644 took 31.695369482040405
2020-10-15 10:17:23,847 885 article, ID: 223673 took 3.749147653579712
2020-10-15 10:17:50,137 886 article, ID: 223696 took 26.29000473022461
2020-10-15 10:18:18,056 887 article, ID: 223762 took 27.919373273849487
2020-10-15 10:18:23,512 888 article, ID: 223777 took 5.45529842376709
2020-10-15 10:18:39,662 889 article, ID: 223972 took 16.149742126464844
2020-10-15 10:18:44,645 890 article, ID: 223982 took 4.982507944107056
2020-10-15 10:19:02,193 891 article, ID: 223989 took 17.548572778701782
2020-10-15 10:19:08,289 892 article, ID: 224314 took 6.095292329788208
2020-10-15 10:19:11,824 893 article, ID: 224433 took 3.5347793102264404
2020-10-15 10:19:28,907 894 article, ID: 224743 took 17.083157777786255
2020-10-15 10:20:00,575 895 article, ID: 224811 took 31.668092250823975
2020-10-15 10:20:07,247 896 article, ID: 224929 took 6.671285629272461
2020-10-15 10:20:10,162 897 article, ID: 224985 took 2.9147861003875732
2020-10-15 10:20:31,775 898 article, ID: 225169 took 21.613218307495117
2020-10-15 10:20:34,509 899 article, ID: 225254 took 2.7333672046661377
2020-10-15 10:20:55,981 900 article, ID: 225276 took 21.470996379852295
2020-10-15 10:21:15,293 901 article, ID: 225334 took 19.311341047286987
2020-10-15 10:21:19,962 902 article, ID: 225380 took 4.669400215148926
2020-10-15 10:21:47,432 903 article, ID: 225384 took 27.469131469726562
2020-10-15 10:21:50,951 904 article, ID: 225413 took 3.519301414489746
2020-10-15 10:22:24,881 905 article, ID: 225423 took 33.92996406555176
2020-10-15 10:22:50,699 906 article, ID: 225566 took 25.817402839660645
2020-10-15 10:22:58,589 907 article, ID: 225577 took 7.890182971954346
2020-10-15 10:23:17,154 908 article, ID: 225629 took 18.56493306159973
2020-10-15 10:23:19,131 909 article, ID: 225661 took 1.9770050048828125
2020-10-15 10:23:22,181 910 article, ID: 225734 took 3.0494437217712402
2020-10-15 10:23:37,084 911 article, ID: 225744 took 14.903036832809448
2020-10-15 10:23:50,692 912 article, ID: 225838 took 13.60778284072876
2020-10-15 10:24:05,033 913 article, ID: 225906 took 14.340610027313232
2020-10-15 10:24:13,082 914 article, ID: 225953 took 8.0489182472229
2020-10-15 10:24:31,966 915 article, ID: 226121 took 18.884305000305176
2020-10-15 10:24:46,034 916 article, ID: 226137 took 14.067609548568726
2020-10-15 10:25:05,763 917 article, ID: 226171 took 19.728607177734375
2020-10-15 10:25:23,256 918 article, ID: 226187 took 17.49307084083557
2020-10-15 10:25:30,808 919 article, ID: 226489 took 7.551318168640137
2020-10-15 10:25:47,922 920 article, ID: 226540 took 17.113945722579956
2020-10-15 10:26:08,118 921 article, ID: 226592 took 20.195717573165894
2020-10-15 10:26:37,093 922 article, ID: 226707 took 28.9754741191864
2020-10-15 10:27:14,125 923 article, ID: 226726 took 37.031227350234985
2020-10-15 10:27:25,336 924 article, ID: 226742 took 11.211102724075317
2020-10-15 10:27:58,446 925 article, ID: 226782 took 33.10968780517578
2020-10-15 10:27:59,598 926 article, ID: 226787 took 1.1520719528198242
2020-10-15 10:28:31,272 927 article, ID: 226849 took 31.674137115478516
2020-10-15 10:28:34,987 928 article, ID: 226877 took 3.7141668796539307
2020-10-15 10:28:38,696 929 article, ID: 227044 took 3.7093193531036377
2020-10-15 10:29:00,586 930 article, ID: 227131 took 21.889384031295776
2020-10-15 10:29:02,427 931 article, ID: 227165 took 1.8406095504760742
2020-10-15 10:29:15,051 932 article, ID: 227301 took 12.624092817306519
2020-10-15 10:29:56,086 933 article, ID: 227412 took 41.034908294677734
2020-10-15 10:30:09,600 934 article, ID: 227504 took 13.513542652130127
2020-10-15 10:30:12,028 935 article, ID: 227583 took 2.4282641410827637
2020-10-15 10:30:36,366 936 article, ID: 227593 took 24.337613582611084
2020-10-15 10:30:58,342 937 article, ID: 227599 took 21.975712299346924
2020-10-15 10:31:01,785 938 article, ID: 227628 took 3.443049669265747
2020-10-15 10:31:45,302 939 article, ID: 227830 took 43.517332553863525
2020-10-15 10:32:27,243 940 article, ID: 227839 took 41.9407525062561
2020-10-15 10:32:29,881 941 article, ID: 227925 took 2.637561798095703
2020-10-15 10:32:36,326 942 article, ID: 227975 took 6.444839715957642
2020-10-15 10:32:47,002 943 article, ID: 228029 took 10.675652027130127
2020-10-15 10:32:49,008 944 article, ID: 228131 took 2.0062217712402344
2020-10-15 10:32:50,515 945 article, ID: 228317 took 1.50602388381958
2020-10-15 10:33:17,281 946 article, ID: 228337 took 26.76659369468689
2020-10-15 10:34:09,152 947 article, ID: 228473 took 51.870569944381714
2020-10-15 10:34:18,378 948 article, ID: 228579 took 9.226195335388184
2020-10-15 10:34:44,658 949 article, ID: 228744 took 26.27925205230713
2020-10-15 10:35:16,214 950 article, ID: 228762 took 31.555609941482544
2020-10-15 10:35:18,470 951 article, ID: 228779 took 2.255742073059082
2020-10-15 10:35:31,589 952 article, ID: 228837 took 13.118799686431885
2020-10-15 10:35:49,425 953 article, ID: 228875 took 17.836312770843506
2020-10-15 10:36:29,697 954 article, ID: 228879 took 40.27215933799744
2020-10-15 10:36:32,044 955 article, ID: 228880 took 2.3465683460235596
2020-10-15 10:36:34,331 956 article, ID: 228949 took 2.287130832672119
2020-10-15 10:36:36,982 957 article, ID: 228982 took 2.6507904529571533
2020-10-15 10:36:52,795 958 article, ID: 228995 took 15.81248164176941
2020-10-15 10:37:06,767 959 article, ID: 229120 took 13.970418691635132
2020-10-15 10:37:45,277 960 article, ID: 229123 took 38.51021194458008
2020-10-15 10:37:48,908 961 article, ID: 229141 took 3.6309654712677
2020-10-15 10:38:20,968 962 article, ID: 229201 took 32.059861183166504
2020-10-15 10:38:45,387 963 article, ID: 229211 took 24.41877055168152
2020-10-15 10:39:07,157 964 article, ID: 229308 took 21.76934003829956
2020-10-15 10:39:11,570 965 article, ID: 229321 took 4.412891864776611
2020-10-15 10:39:22,734 966 article, ID: 229369 took 11.163370370864868
2020-10-15 10:39:25,985 967 article, ID: 229408 took 3.250892400741577
2020-10-15 10:39:30,200 968 article, ID: 229454 took 4.215637922286987
2020-10-15 10:39:34,891 969 article, ID: 229480 took 4.690548896789551
2020-10-15 10:39:39,344 970 article, ID: 229520 took 4.452428817749023
2020-10-15 10:39:41,177 971 article, ID: 229652 took 1.8330755233764648
2020-10-15 10:39:52,276 972 article, ID: 229672 took 11.098695039749146
2020-10-15 10:40:18,044 973 article, ID: 229809 took 25.768434286117554
2020-10-15 10:40:21,024 974 article, ID: 229899 took 2.9794979095458984
2020-10-15 10:40:24,403 975 article, ID: 230069 took 3.3790063858032227
2020-10-15 10:40:40,921 976 article, ID: 230076 took 16.517155408859253
2020-10-15 10:40:43,709 977 article, ID: 230096 took 2.7880189418792725
2020-10-15 10:41:06,267 978 article, ID: 230311 took 22.558308601379395
2020-10-15 10:41:37,367 979 article, ID: 230328 took 31.09958577156067
2020-10-15 10:41:52,320 980 article, ID: 230494 took 14.952245473861694
2020-10-15 10:41:53,990 981 article, ID: 230517 took 1.670097827911377
2020-10-15 10:41:56,641 982 article, ID: 230523 took 2.650876045227051
2020-10-15 10:42:00,713 983 article, ID: 230607 took 4.071613788604736
2020-10-15 10:42:10,093 984 article, ID: 230655 took 9.3801748752594
2020-10-15 10:42:14,116 985 article, ID: 230753 took 4.023319721221924
2020-10-15 10:42:21,023 986 article, ID: 230794 took 6.906468629837036
2020-10-15 10:42:35,256 987 article, ID: 231180 took 14.232499837875366
2020-10-15 10:42:38,771 988 article, ID: 231547 took 3.5155627727508545
2020-10-15 10:42:59,933 989 article, ID: 231708 took 21.161837339401245
2020-10-15 10:43:39,566 990 article, ID: 231789 took 39.63214683532715
2020-10-15 10:43:42,209 991 article, ID: 231810 took 2.643433094024658
2020-10-15 10:43:43,577 992 article, ID: 231861 took 1.367551326751709
2020-10-15 10:44:00,178 993 article, ID: 232087 took 16.60012674331665
2020-10-15 10:44:05,070 994 article, ID: 232109 took 4.892146110534668
2020-10-15 10:44:20,276 995 article, ID: 232226 took 15.206152439117432
2020-10-15 10:44:52,546 996 article, ID: 232233 took 32.26960277557373
2020-10-15 10:45:17,702 997 article, ID: 232267 took 25.156113624572754
2020-10-15 10:45:42,295 998 article, ID: 232347 took 24.592902421951294
2020-10-15 10:46:23,172 999 article, ID: 232523 took 40.87685537338257
2020-10-15 10:46:41,027 1000 article, ID: 232533 took 17.854876279830933
2020-10-15 10:47:06,019 1001 article, ID: 232666 took 24.99187397956848
2020-10-15 10:47:11,804 1002 article, ID: 232810 took 5.784748554229736
2020-10-15 10:47:23,709 1003 article, ID: 232862 took 11.904918909072876
2020-10-15 10:47:26,614 1004 article, ID: 232907 took 2.904221296310425
2020-10-15 10:47:28,731 1005 article, ID: 233047 took 2.11673903465271
2020-10-15 10:47:29,668 1006 article, ID: 233175 took 0.9365923404693604
2020-10-15 10:47:32,202 1007 article, ID: 233319 took 2.5346286296844482
2020-10-15 10:47:43,141 1008 article, ID: 233460 took 10.938729286193848
2020-10-15 10:47:58,462 1009 article, ID: 233480 took 15.320066452026367
2020-10-15 10:48:16,355 1010 article, ID: 233488 took 17.893310546875
2020-10-15 10:48:19,446 1011 article, ID: 233661 took 3.0909674167633057
2020-10-15 10:48:28,417 1012 article, ID: 233774 took 8.971076965332031
2020-10-15 10:48:49,830 1013 article, ID: 233785 took 21.411953449249268
2020-10-15 10:49:16,718 1014 article, ID: 233815 took 26.887723207473755
2020-10-15 10:49:32,061 1015 article, ID: 233824 took 15.343179702758789
2020-10-15 10:49:33,764 1016 article, ID: 233939 took 1.702613115310669
2020-10-15 10:49:35,666 1017 article, ID: 233980 took 1.9022719860076904
2020-10-15 10:50:19,570 1018 article, ID: 234049 took 43.90373921394348
2020-10-15 10:50:33,452 1019 article, ID: 234194 took 13.881901264190674
2020-10-15 10:50:50,787 1020 article, ID: 234283 took 17.33489966392517
2020-10-15 10:50:56,095 1021 article, ID: 234388 took 5.307287931442261
2020-10-15 10:50:58,277 1022 article, ID: 234524 took 2.182527780532837
2020-10-15 10:51:04,167 1023 article, ID: 234530 took 5.889930725097656
2020-10-15 10:51:20,079 1024 article, ID: 234788 took 15.911648511886597
2020-10-15 10:52:10,471 1025 article, ID: 234829 took 50.39136624336243
2020-10-15 10:52:13,109 1026 article, ID: 234875 took 2.638157606124878
2020-10-15 10:52:40,199 1027 article, ID: 234893 took 27.090223789215088
2020-10-15 10:52:41,777 1028 article, ID: 234913 took 1.5758171081542969
2020-10-15 10:52:44,135 1029 article, ID: 235030 took 2.357937812805176
2020-10-15 10:53:07,603 1030 article, ID: 235103 took 23.467925310134888
2020-10-15 10:53:14,873 1031 article, ID: 235203 took 7.269639492034912
2020-10-15 10:53:36,295 1032 article, ID: 235320 took 21.42195987701416
2020-10-15 10:54:10,192 1033 article, ID: 235409 took 33.897034883499146
2020-10-15 10:54:23,643 1034 article, ID: 235465 took 13.450148105621338
2020-10-15 10:54:44,205 1035 article, ID: 235493 took 20.562471866607666
2020-10-15 10:55:15,534 1036 article, ID: 235526 took 31.328650951385498
2020-10-15 10:55:17,957 1037 article, ID: 235830 took 2.422720432281494
2020-10-15 10:55:26,319 1038 article, ID: 236457 took 8.361756086349487
2020-10-15 10:55:40,438 1039 article, ID: 236459 took 14.119362115859985
2020-10-15 10:56:09,062 1040 article, ID: 236494 took 28.623767137527466
2020-10-15 10:56:11,462 1041 article, ID: 236688 took 2.399754762649536
2020-10-15 10:56:14,238 1042 article, ID: 236835 took 2.775092363357544
2020-10-15 10:56:44,723 1043 article, ID: 236838 took 30.48536729812622
2020-10-15 10:56:59,364 1044 article, ID: 237090 took 14.640937805175781
2020-10-15 10:57:20,516 1045 article, ID: 237250 took 21.151562690734863
2020-10-15 10:57:22,550 1046 article, ID: 237486 took 2.033522367477417
2020-10-15 10:57:25,308 1047 article, ID: 237523 took 2.7580103874206543
2020-10-15 10:58:19,191 1048 article, ID: 237543 took 53.882736921310425
2020-10-15 10:58:23,881 1049 article, ID: 237731 took 4.689663648605347
2020-10-15 10:58:26,582 1050 article, ID: 237776 took 2.7009620666503906
2020-10-15 10:58:36,182 1051 article, ID: 237792 took 9.60038709640503
2020-10-15 10:58:53,445 1052 article, ID: 237854 took 17.26231622695923
2020-10-15 10:59:08,012 1053 article, ID: 237892 took 14.565848112106323
2020-10-15 10:59:31,420 1054 article, ID: 237937 took 23.40778660774231
2020-10-15 10:59:43,520 1055 article, ID: 237944 took 12.100094079971313
2020-10-15 11:00:33,687 1056 article, ID: 238035 took 50.166404485702515
2020-10-15 11:00:46,030 1057 article, ID: 238097 took 12.34278416633606
2020-10-15 11:00:50,762 1058 article, ID: 238142 took 4.7318055629730225
2020-10-15 11:00:55,350 1059 article, ID: 238176 took 4.5879034996032715
2020-10-15 11:01:19,765 1060 article, ID: 238178 took 24.414734840393066
2020-10-15 11:01:33,473 1061 article, ID: 238201 took 13.707534313201904
2020-10-15 11:01:34,876 1062 article, ID: 238238 took 1.4033854007720947
2020-10-15 11:01:38,196 1063 article, ID: 238280 took 3.3199398517608643
2020-10-15 11:02:11,694 1064 article, ID: 238498 took 33.49738049507141
2020-10-15 11:02:16,757 1065 article, ID: 238594 took 5.063201904296875
2020-10-15 11:02:42,847 1066 article, ID: 238733 took 26.089730739593506
2020-10-15 11:03:04,888 1067 article, ID: 238777 took 22.040780544281006
2020-10-15 11:03:14,369 1068 article, ID: 238797 took 9.48067045211792
2020-10-15 11:03:26,362 1069 article, ID: 238835 took 11.992685317993164
2020-10-15 11:03:28,213 1070 article, ID: 238912 took 1.8506808280944824
2020-10-15 11:03:45,287 1071 article, ID: 239106 took 17.074584007263184
2020-10-15 11:04:04,906 1072 article, ID: 239110 took 19.61801290512085
2020-10-15 11:04:19,140 1073 article, ID: 239344 took 14.23397421836853
2020-10-15 11:04:20,620 1074 article, ID: 239354 took 1.4802021980285645
2020-10-15 11:04:40,244 1075 article, ID: 239388 took 19.623902320861816
2020-10-15 11:04:50,096 1076 article, ID: 239477 took 9.851989507675171
2020-10-15 11:04:52,213 1077 article, ID: 239762 took 2.1166470050811768
2020-10-15 11:05:00,969 1078 article, ID: 239841 took 8.756146430969238
2020-10-15 11:05:15,476 1079 article, ID: 240029 took 14.506709575653076
2020-10-15 11:05:21,280 1080 article, ID: 240050 took 5.803072929382324
2020-10-15 11:05:59,705 1081 article, ID: 240086 took 38.42540740966797
2020-10-15 11:06:26,270 1082 article, ID: 240095 took 26.56466841697693
2020-10-15 11:07:03,954 1083 article, ID: 240106 took 37.68216872215271
2020-10-15 11:07:54,416 1084 article, ID: 240164 took 50.461994886398315
2020-10-15 11:07:58,310 1085 article, ID: 240176 took 3.894432544708252
2020-10-15 11:07:59,738 1086 article, ID: 240238 took 1.4272198677062988
2020-10-15 11:08:15,717 1087 article, ID: 240243 took 15.978940963745117
2020-10-15 11:08:32,820 1088 article, ID: 240289 took 17.102525234222412
2020-10-15 11:08:51,099 1089 article, ID: 240351 took 18.27913546562195
2020-10-15 11:08:52,781 1090 article, ID: 240633 took 1.6819915771484375
2020-10-15 11:09:14,893 1091 article, ID: 240745 took 22.11126685142517
2020-10-15 11:09:39,400 1092 article, ID: 240750 took 24.506913661956787
2020-10-15 11:10:01,118 1093 article, ID: 240792 took 21.718538522720337
2020-10-15 11:10:05,288 1094 article, ID: 240808 took 4.16960072517395
2020-10-15 11:10:11,361 1095 article, ID: 241243 took 6.072522401809692
2020-10-15 11:10:21,317 1096 article, ID: 241314 took 9.955719947814941
2020-10-15 11:10:46,735 1097 article, ID: 241349 took 25.418059825897217
2020-10-15 11:10:47,960 1098 article, ID: 241442 took 1.224919080734253
2020-10-15 11:10:49,738 1099 article, ID: 241444 took 1.7776882648468018
2020-10-15 11:10:53,429 1100 article, ID: 241616 took 3.6911394596099854
2020-10-15 11:11:11,536 1101 article, ID: 241779 took 18.106627464294434
2020-10-15 11:11:31,399 1102 article, ID: 241795 took 19.86293053627014
2020-10-15 11:11:59,093 1103 article, ID: 241801 took 27.693376541137695
2020-10-15 11:12:22,282 1104 article, ID: 241802 took 23.189452409744263
2020-10-15 11:12:48,567 1105 article, ID: 241874 took 26.284362077713013
2020-10-15 11:12:51,481 1106 article, ID: 241902 took 2.913722038269043
2020-10-15 11:12:57,046 1107 article, ID: 241930 took 5.564947605133057
2020-10-15 11:13:12,991 1108 article, ID: 241959 took 15.944774150848389
2020-10-15 11:13:37,455 1109 article, ID: 242049 took 24.464134693145752
2020-10-15 11:13:51,126 1110 article, ID: 242078 took 13.671132564544678
2020-10-15 11:14:04,547 1111 article, ID: 242136 took 13.420695304870605
2020-10-15 11:14:24,406 1112 article, ID: 242159 took 19.858548164367676
2020-10-15 11:14:41,262 1113 article, ID: 242184 took 16.855884313583374
2020-10-15 11:14:43,871 1114 article, ID: 242257 took 2.608445167541504
2020-10-15 11:15:20,935 1115 article, ID: 242266 took 37.064553022384644
2020-10-15 11:16:22,045 1116 article, ID: 242319 took 61.109299421310425
2020-10-15 11:16:23,601 1117 article, ID: 242415 took 1.555725336074829
2020-10-15 11:16:26,253 1118 article, ID: 242435 took 2.6519389152526855
2020-10-15 11:16:29,449 1119 article, ID: 242476 took 3.195512533187866
2020-10-15 11:16:31,362 1120 article, ID: 242535 took 1.9132108688354492
2020-10-15 11:16:32,710 1121 article, ID: 242609 took 1.3480322360992432
2020-10-15 11:16:47,281 1122 article, ID: 242690 took 14.570346117019653
2020-10-15 11:17:14,787 1123 article, ID: 242783 took 27.506377696990967
2020-10-15 11:17:31,652 1124 article, ID: 242823 took 16.865012168884277
2020-10-15 11:17:38,229 1125 article, ID: 242957 took 6.57683253288269
2020-10-15 11:17:58,427 1126 article, ID: 242979 took 20.19766879081726
2020-10-15 11:18:16,903 1127 article, ID: 243023 took 18.47612690925598
2020-10-15 11:18:20,516 1128 article, ID: 243136 took 3.612107515335083
2020-10-15 11:18:32,543 1129 article, ID: 243255 took 12.027187585830688
2020-10-15 11:18:55,612 1130 article, ID: 243258 took 23.069151639938354
2020-10-15 11:19:04,741 1131 article, ID: 243612 took 9.128277778625488
2020-10-15 11:19:10,467 1132 article, ID: 243937 took 5.726125478744507
2020-10-15 11:19:27,932 1133 article, ID: 243997 took 17.464239358901978
2020-10-15 11:19:30,045 1134 article, ID: 244114 took 2.1130988597869873
2020-10-15 11:20:19,192 1135 article, ID: 244209 took 49.14685940742493
2020-10-15 11:20:34,639 1136 article, ID: 244336 took 15.447201490402222
2020-10-15 11:20:57,651 1137 article, ID: 244448 took 23.011130571365356
2020-10-15 11:21:00,663 1138 article, ID: 244494 took 3.0125551223754883
2020-10-15 11:21:06,098 1139 article, ID: 244499 took 5.4342451095581055
2020-10-15 11:21:13,081 1140 article, ID: 244676 took 6.983539581298828
2020-10-15 11:21:36,927 1141 article, ID: 244705 took 23.84498429298401
2020-10-15 11:21:49,858 1142 article, ID: 244806 took 12.931568145751953
2020-10-15 11:21:51,053 1143 article, ID: 245001 took 1.1946742534637451
2020-10-15 11:22:01,405 1144 article, ID: 245062 took 10.35175085067749
2020-10-15 11:22:15,873 1145 article, ID: 245141 took 14.467488765716553
2020-10-15 11:23:03,148 1146 article, ID: 245202 took 47.2750461101532
2020-10-15 11:23:21,415 1147 article, ID: 245235 took 18.26713538169861
2020-10-15 11:23:38,982 1148 article, ID: 245437 took 17.56661581993103
2020-10-15 11:23:57,696 1149 article, ID: 245476 took 18.71420979499817
2020-10-15 11:24:12,492 1150 article, ID: 245606 took 14.795865058898926
2020-10-15 11:24:30,745 1151 article, ID: 245618 took 18.25279712677002
2020-10-15 11:24:32,470 1152 article, ID: 245747 took 1.7242505550384521
2020-10-15 11:24:34,401 1153 article, ID: 245760 took 1.9308507442474365
2020-10-15 11:24:57,392 1154 article, ID: 245899 took 22.990840196609497
2020-10-15 11:25:20,696 1155 article, ID: 245997 took 23.30388879776001
2020-10-15 11:25:22,276 1156 article, ID: 246403 took 1.5803406238555908
2020-10-15 11:25:33,338 1157 article, ID: 246481 took 11.060956001281738
2020-10-15 11:25:35,078 1158 article, ID: 246603 took 1.7400202751159668
